iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
factor(state)7,Conditional,2.4427656435362306e-7,0.006654329061279851,0.4928259576098815,8867,0.006654597765500639,4.0378732157490545e-5,55239882.70905292,5519975528.864165,8864.026874429479,0.33294048830242884,0.6527114269173342,0.081575717989489,"1.64 (1.40, 1.92)",1.395064273356217,1.9207417257182517,H2
factor(state)8,Conditional,2.3658992868012678e-7,0.005892426198196344,0.0751057013176714,8867,0.0058926864471178925,4.416473265354666e-5,46178144.47763915,4614145633.613922,8864.026874429479,-0.07534865169925396,0.22556005433459675,0.07676383554199134,"1.08 (0.93, 1.25)",0.9274200833663448,1.2530242813963606,H2
factor(state)9,Conditional,2.2143947768920552e-7,0.004730223241530839,0.24754754683659955,8867,0.004730466824956297,5.149247092761854e-5,33974844.94678037,3394337674.6654735,8864.026874429479,0.11274438098472167,0.38235071268847737,0.06877838922914883,"1.28 (1.12, 1.47)",1.1193457703122753,1.4657260437231578,H2
h_alcohol,Conditional,9.875466773842388e-8,5.137771188541648e-4,0.1938172399222834,8867,5.13885748988677e-4,2.1138966146862313e-4,2021743.006641591,201407214.41246328,8862.736693318091,0.14938672150297977,0.238247758341587,0.022669048259436855,"1.21 (1.16, 1.27)",1.1611219332144957,1.2690235650530441,H2
h_bmi,Conditional,3.9756052628451475e-8,3.502761940278459e-6,0.03786422789954984,8867,3.5464935981697553e-6,0.012330956388548196,730.5675512970589,59190.08803435794,7627.40392096587,0.03417312151955941,0.041555334279540265,0.0018832136358283293,"1.04 (1.03, 1.04)",1.034763731092041,1.0424308424152382,H2
h_education_2,Conditional,2.744264908603545e-7,0.0013326426988984816,0.02903283137124214,8867,0.001332944568038428,2.2646788710097902e-4,1761967.1970856285,175480657.50139704,8862.545418314445,-0.04252450046151558,0.10059016320399986,0.03650951339087427,"1.03 (0.96, 1.11)",0.9583669847998749,1.1058233417849237,H2
h_education_3,Conditional,3.122961198249852e-7,9.105285639272678e-4,0.03041973624754501,8867,9.108720896590753e-4,3.771393763267682e-4,637062.3980503209,63275961.385987505,8860.416454038676,-0.0287332666957385,0.08957273919082852,0.030180657541860736,"1.03 (0.97, 1.09)",0.971675608149575,1.0937068857728995,H2
h_education_4,Conditional,1.1427797559821053e-6,0.0016966124821230048,0.06459436600761617,8867,0.0016978695398545852,7.40373569389776e-4,166383.1038337112,16418772.924104368,8853.660439816986,-0.01616637248509481,0.14535510450032713,0.0412052125325739,"1.07 (0.98, 1.16)",0.983963601966868,1.1564501580184445,H2
h_ge40,Conditional,6.981261099812202e-8,6.233161079799376e-4,0.4877811556802826,8867,6.233929018520355e-4,1.2318695299511371e-4,5943955.359692832,593079732.6366432,8863.776149919093,0.438845093605857,0.5367172177547082,0.024967837348317444,"1.63 (1.55, 1.71)",1.5509150221251822,1.7103828216258226,H2
h_tobacco_any,Conditional,1.5442634496847115e-7,5.303926103035061e-4,0.0044632405017172245,8867,5.305624792829713e-4,3.201677202935415e-4,883052.7967353109,87798565.87327863,8861.267955686488,-0.04068245665942008,0.04960893766285453,0.023033941896318383,"1.00 (0.96, 1.05)",0.9601339656928274,1.050860064218938,H2
