iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
factor(state)27,Conditional,1.1508198013719245e-6,0.032240821101472444,-0.5401447701173552,8867,0.032242087003253955,3.9262402008324055e-5,58424586.88892087,5838331875.095603,8864.026874429479,-0.8920775045533431,-0.1882120356813673,0.17956081700430623,"0.58 (0.41, 0.83)",0.40980349914305186,0.8284390299742234,W1
factor(state)28,Conditional,1.7672631971683343e-6,0.03809099205568148,-0.36522483943605244,8867,0.03809293604519836,5.103280867031538e-5,34589351.088272125,3455759951.3718495,8864.026874429479,-0.7477590800988576,0.017309401226752785,0.19517411725225853,"0.69 (0.47, 1.02)",0.47342627528288367,1.0174600770259883,W1
factor(state)29,Conditional,1.6082903360405775e-6,0.03995340828018953,-0.7032483996899029,8867,0.03995517739955917,4.427760017063907e-5,45943113.49278961,4590651885.40228,8864.026874429479,-1.0950215084338173,-0.3114752909459885,0.19988791208964882,"0.49 (0.33, 0.73)",0.3345324116029929,0.7323657063455972,W1
factor(state)3,Conditional,7.843179339413006e-6,0.040681215834526295,-0.7562960340887018,8867,0.04068984333179965,2.1203073216582784e-4,2009559.2334301246,200191154.15720904,8862.72864169799,-1.1516545542570402,-0.36093751392036344,0.20171723608011202,"0.47 (0.32, 0.70)",0.31611330982987074,0.6970225513127851,W1
factor(state)30,Conditional,1.2676025725933747e-6,0.10715388952086963,-0.3622842524607345,8867,0.10715528388369948,1.3012543845864642e-5,531642650.7240529,53151814817.63085,8864.026874429479,-1.0038702642142385,0.27930175929276957,0.32734581696380277,"0.70 (0.37, 1.32)",0.36645840220705284,1.3222062717058665,W1
factor(state)31,Conditional,1.2239451161407066e-6,0.2891493328615832,0.03924467963986568,8867,0.2891506792012109,4.6561869799998e-6,4151624663.549658,415127673208.7592,8864.026874429479,-1.0146815166061833,1.0931708758859149,0.5377273279285802,"1.04 (0.36, 2.98)",0.3625178673697644,2.98372009466516,W1
factor(state)32,Conditional,5.132888766972126e-6,0.03756652695568253,-0.032078006649316274,8867,0.0375721731333262,1.5027551437159825e-4,3996133.7749528424,398534628.5618476,8863.471354552323,-0.4119884655371256,0.3478324522384931,0.19383542796229536,"0.97 (0.66, 1.42)",0.6623319156509544,1.41599498307411,W1
factor(state)33,Conditional,2.256540896357228e-6,0.03244437060503854,0.030540457195489968,8867,0.03244685280002453,7.650033121212527e-5,15399751.003247414,1537856733.4343793,8864.026874429479,-0.322508050928561,0.38358896531954095,0.1801300996502931,"1.03 (0.72, 1.47)",0.7243301002535494,1.467542106993735,W1
factor(state)34,Conditional,1.9303313874217974e-6,0.1580155816937848,-0.6182499763061832,8867,0.15801770505831095,1.3437510216848317e-5,498551392.04049325,49843082670.26212,8864.026874429479,-1.397363900550624,0.16086394793825765,0.3975144086172361,"0.54 (0.25, 1.17)",0.2472478756194954,1.174525161373279,W1
factor(state)35,Conditional,2.372421314666654e-6,0.18761084773005204,-0.3814562735891932,8867,0.1876134573934982,1.3909788148404744e-5,465275525.7096656,46515905366.96122,8864.026874429479,-1.2304023088721676,0.4674897616937811,0.43314369139293507,"0.68 (0.29, 1.60)",0.29217500943454966,1.5959828633071993,W1
factor(state)36,Conditional,2.7144770495957734e-6,0.039931672240014704,-0.30925298453054073,8867,0.03993465816476926,7.477025951331575e-5,16120148.508052202,1609847484.9491427,8864.026874429479,-0.7009254817640538,0.08241951270297232,0.19983657864557544,"0.73 (0.50, 1.09)",0.49612593574961433,1.0859112678588225,W1
factor(state)37,Conditional,1.0789386752381132e-6,0.10850712531251853,0.7640558360339288,8867,0.10850831214506129,1.0937710847214047e-5,752445644.282911,75229752556.24083,8864.026874429479,0.11843194178768124,1.4096797302801762,0.3294059989512354,"2.15 (1.13, 4.09)",1.1257302563059826,4.094643803625669,W1
factor(state)4,Conditional,1.8617793263702678e-6,0.23708704661066488,-0.10559625974255896,8867,0.23708909456792387,8.63792264566e-6,1206400229.0582528,120621267667.59364,8864.026874429479,-1.0599379143069045,0.8487453948217866,0.4869179546575828,"0.90 (0.35, 2.34)",0.3464773209469126,2.3367133594425886,W1
factor(state)5,Conditional,1.1863480626690853e-6,0.08519907539051168,-0.5918702204637591,8867,0.08520038037338061,1.5316631958883993e-5,383738772.6184321,38363299795.05679,8864.026874429479,-1.163966150122824,-0.019774290804694283,0.29189104195466603,"0.55 (0.31, 0.98)",0.3122453099945171,0.9804199381303604,W1
factor(state)6,Conditional,2.401407189861015e-6,0.03618123647112868,-0.3814248399835162,8867,0.03618387801903753,7.300344942179252e-5,16909324.158346154,1688712613.6088562,8864.026874429479,-0.7542503723473868,-0.008599307619645558,0.19022060356080656,"0.68 (0.47, 0.99)",0.4703630797766289,0.9914375606698473,W1
factor(state)7,Conditional,1.5080405511752431e-6,0.0760842736051954,-1.1626777553017396,8867,0.07608593244980169,2.1802251124243022e-5,189413204.76458195,18933889322.082535,8864.026874429479,-1.7033079212908349,-0.6220475893126444,0.2758367858894127,"0.31 (0.18, 0.54)",0.18208021972578,0.536844075243005,W1
factor(state)8,Conditional,8.985367572313138e-7,0.034110941759414745,-0.8235698541339254,8867,0.0341119301498477,2.8974919584222295e-5,107256718.81400701,10720080110.136404,8864.026874429479,-1.1855637421964516,-0.4615759660713993,0.18469415299312456,"0.44 (0.31, 0.63)",0.30557386605066883,0.6302895474383425,W1
factor(state)9,Conditional,4.715367060007913e-7,0.02438499342427015,-0.36074389230772386,8867,0.024385512114646752,2.1270431974620196e-5,199001408.8261667,19892523947.223053,8864.026874429479,-0.6668091478029412,-0.054678636812506565,0.1561586120412408,"0.70 (0.51, 0.95)",0.5133439719892501,0.946789362316576,W1
h_dm,Conditional,6.451388128987866e-7,0.008123619318783049,0.7778630840344684,8867,0.008124328971477237,8.734908405113856e-5,11814310.063925961,1179575650.0457864,8864.026874429479,0.6012016132669299,0.9545245548020068,0.09013505961321176,"2.18 (1.82, 2.60)",1.8243095984974127,2.597435351135485,W1
hh_children,Conditional,9.102356489010802e-9,7.554195085714734e-4,-0.053564123756509645,8867,7.554295211636112e-4,1.3254171113791238e-5,512437576.8350957,51231534387.09216,8864.026874429479,-0.10743388705303633,3.056395400170206e-4,0.027485078154584376,"0.95 (0.90, 1.00)",0.898135898899055,1.0003056862525401,W1
hh_high,Conditional,8.30688318921749e-7,0.017907137622802383,0.045134540478652174,8867,0.017908051379953195,5.102493461889499e-5,34600022.509654656,3456826603.6395526,8864.026874429479,-0.21714973656276498,0.3074188175200693,0.13382096763942936,"1.05 (0.80, 1.36)",0.8048094508813637,1.3599104031215212,W1
hh_highest,Conditional,1.804495492203716e-6,0.018970362798835655,0.2350450288491136,8867,0.01897234774387708,1.0462305815919311e-4,8237684.861481603,822219341.3127759,8863.977633361972,-0.034920696391269934,0.505010754089497,0.1377401457233042,"1.26 (0.97, 1.66)",0.9656819952881416,1.657003339927249,W1
hh_low,Conditional,9.436505976371396e-7,0.01564661209517446,0.028437683114341195,8867,0.01564765011083186,6.63368397202531e-5,20476294.815567303,2045186670.5901606,8864.026874429479,-0.21673532439777826,0.27361069062646065,0.12509056763334261,"1.03 (0.81, 1.31)",0.805143042825811,1.3147028764432163,W1
hh_medium,Conditional,5.518006249333966e-7,0.017141269815325166,0.13127959442969578,8867,0.017141876796012593,3.5409231710726526e-5,71826757.66681927,7178099959.597108,8864.026874429479,-0.12533259125816582,0.38789178011755737,0.1309269903267183,"1.14 (0.88, 1.47)",0.8822034406335822,1.4738702735894391,W1
nmembers,Conditional,5.741474002368319e-9,1.302174420748113e-4,0.005943013764942037,8867,1.302237576962139e-4,4.849822731531245e-5,38297446.87700104,3826403630.4248695,8864.026874429479,-0.016423237663997326,0.028309265193881397,0.011411562456395439,"1.01 (0.98, 1.03)",0.9837108884382576,1.028713780597657,W1
rural,Conditional,1.0607055122715005e-6,0.006920221051613476,-0.2814925281621211,8867,0.006921387827676975,1.6857544939657797e-4,3176659.480901691,316704225.0629848,8863.258201612845,-0.4445514945678415,-0.11843356175640082,0.08319487861447347,"0.75 (0.64, 0.89)",0.641111753663999,0.8883108315077435,W1
w_age,Conditional,1.6144026759034627e-9,2.9724972079298863e-5,0.0587907417747053,8867,2.9726747922242358e-5,5.973889064955792e-5,25246145.0917877,2521901978.900933,8864.026874429479,0.04810457884659768,0.06947690470281291,0.005452224126193122,"1.06 (1.05, 1.07)",1.0492803821189394,1.07194730397733,W1
w_alcohol,Conditional,9.832041744833694e-7,0.15987154963236,-0.1610184353663817,8867,0.15987263115695194,6.764913944963725e-6,1966848180.6753244,196660870248.9881,8864.026874429479,-0.9446919191292374,0.6226550483964739,0.3998407572483725,"0.85 (0.39, 1.86)",0.3887993340898304,1.8638701436195118,W1
w_bmi,Conditional,1.0784422573767899e-7,3.100817288925946e-5,0.061278158643202296,8867,3.112680153757091e-5,0.00381114160310557,6628.658093559326,619629.8608164208,8707.11754941455,0.050343224099950845,0.07221309318645375,0.005579139856426877,"1.06 (1.05, 1.07)",1.0516319798802973,1.0748843701965072,W1
w_consang_marriage,Conditional,1.1946103288871022e-6,0.008974106680924068,0.046948823200238236,8867,0.008975420752285844,1.4640777274326077e-4,4209766.442179649,419869416.58770376,8863.515657141794,-0.1387356118423745,0.23263325824285097,0.09473869722708796,"1.05 (0.87, 1.26)",0.8704581368610377,1.2619185962098125,W1
w_education_2,Conditional,8.662608228163064e-7,0.011210410810307004,0.019499825398860818,8867,0.011211363697212103,8.499295276050039e-5,12477880.901019957,1245881320.7217238,8864.026874429479,-0.18802846676957052,0.22702811756729213,0.10588372725405969,"1.02 (0.83, 1.25)",0.8285911195844807,1.2548651511995688,W1
w_education_3,Conditional,5.979705827989135e-7,0.009528484863112313,0.12705382050457778,8867,0.009529142630753391,6.902694886274365e-5,18912310.617679197,1888883423.297502,8864.026874429479,-0.06427262581028165,0.3183802668194372,0.09761732751286213,"1.14 (0.94, 1.37)",0.9377493100130488,1.37489899029909,W1
w_education_4,Conditional,1.6381841893371616e-6,0.018097093400573385,-0.08759510389297656,8867,0.018098895403181655,9.956423130408825e-5,9095232.268843044,907895407.5339029,8864.026874429479,-0.3512732440122339,0.17608303622628077,0.1345321352063575,"0.92 (0.70, 1.19)",0.703791420788296,1.1925370783181863,W1
w_tobacco_any,Conditional,5.957152827217981e-7,0.027737102480154742,-0.012270661830725208,8867,0.027737757766965736,2.362436129478322e-5,161326984.80134216,16125840422.888226,8864.026874429479,-0.3386959277893865,0.31415460412793605,0.1665465633598176,"0.99 (0.71, 1.37)",0.7126991281438797,1.3691013889120782,W1
(Intercept),Conditional,4.916507353899862e-4,0.06666129011215817,-7.273067320873008,8867,0.06720210592108715,0.008047602102887134,1598.2552759159282,138966.3076914462,8270.320491079587,-7.781160441810897,-6.76497419993512,0.25923368978797323,"0.00 (0.00, 0.00)",4.1752737715015546e-4,0.0011534772536833764,H1
factor(state)10,Conditional,8.703428771055663e-6,0.03542595258668263,0.314239039196068,8867,0.03543552635833079,2.7017438802374284e-4,1238978.09285798,123297467.56460336,8861.968583180984,-0.05471098176572453,0.6831890601578605,0.18824326377942663,"1.37 (0.95, 1.98)",0.9467587389542028,1.9801825950127163,H1
factor(state)11,Conditional,9.190418900405801e-6,0.17330920170250547,0.1711283301533401,8867,0.1733193111632959,5.8328530863601065e-5,26481116.120792996,2645333511.5665674,8864.026874429479,-0.6448367409582496,0.9870934012649297,0.41631635947113094,"1.19 (0.52, 2.68)",0.5247482050028904,2.6834234908297927,H1
factor(state)12,Conditional,5.666575801763555e-6,0.04172785217868581,0.28826158714610667,8867,0.04173408541206775,1.4935593581110373e-4,4045426.462712921,403457260.0119723,8863.481911405193,-0.11213792770337794,0.6886611019955913,0.2042892200094458,"1.33 (0.89, 1.99)",0.893920952532983,1.9910479377119361,H1
factor(state)13,Conditional,7.85975325894677e-6,0.09350771403941205,-0.34557951296461875,8867,0.0935163597679969,9.245150908665055e-5,10547193.67938027,1052966369.0010575,8864.026874429479,-0.9449452159672631,0.2537861900380255,0.3058044469395383,"0.71 (0.39, 1.29)",0.3887008649193702,1.2888961959583063,H1
factor(state)14,Conditional,1.0013210657559861e-5,0.06276273390778833,0.05370981300963871,8867,0.06277374843951165,1.7546397972281955e-4,2932493.9943521135,292325404.0174775,8863.176452415912,-0.43735308687986124,0.5447727128991386,0.25054689868268504,"1.06 (0.65, 1.72)",0.6457433876354299,1.724216445679849,H1
factor(state)15,Conditional,7.492889295380321e-6,0.1042963625959637,-0.10543302695928333,8867,0.10430460477418861,7.902027185436378e-5,14433876.206077382,1441336784.7655518,8864.026874429479,-0.7384273750555107,0.5275613211369439,0.32296223428473586,"0.90 (0.48, 1.69)",0.4778648270622965,1.6947942061101473,H1
factor(state)16,Conditional,2.4473801449989735e-5,0.07576417399132047,0.46141897828310785,8867,0.07579109517291546,3.552024355047083e-4,717898.3165211597,71333024.69823082,8860.751016856657,-0.0781626939059692,1.001000650472185,0.2753018255895072,"1.59 (0.92, 2.72)",0.9248139527090222,2.7210032398179256,H1
factor(state)17,Conditional,1.1096873735504583e-5,0.08121881912545045,-0.4850937210671623,8867,0.0812310256865595,1.502696907479126e-4,3996443.0987632554,398565519.1647873,8863.471421454517,-1.0437041774971392,0.07351673536281433,0.28501057118387646,"0.62 (0.35, 1.08)",0.3521478449519778,1.076286548567056,H1
factor(state)18,Conditional,9.924414618153694e-6,0.033787572766156154,0.14634205002548956,8867,0.033798489622236125,3.2299834110891256e-4,867687.2941596184,86266449.85243936,8861.226983627777,-0.2139848983544531,0.5066689984054322,0.18384365537661648,"1.16 (0.81, 1.66)",0.8073605774038872,1.6597533357494838,H1
factor(state)19,Conditional,4.115697111777989e-5,0.03409453285891247,0.38078227165538286,8867,0.034139805527142034,0.0013260962542263146,52407.993483114245,5117907.270417417,8837.95643642119,0.018640422222914343,0.7429241210878513,0.18476960119874167,"1.46 (1.02, 2.10)",1.0188152394260008,2.102073253103137,H1
factor(state)2,Conditional,6.724724767752137e-6,0.0666475041983877,-0.47264578353051145,8867,0.06665490139563224,1.1097754388114774e-4,7322163.183820153,730755834.6033951,8863.90934183917,-0.9786616526067256,0.033370085545702644,0.25817610539248637,"0.62 (0.38, 1.03)",0.3758137317559078,1.0339331121446163,H1
factor(state)20,Conditional,1.1531959820821338e-5,0.036225940279590016,0.3372588897737831,8867,0.03623862543539292,3.500451700498097e-4,739139.5432156646,73450427.90608732,8860.828454341423,-0.035848590607651665,0.7103663701552179,0.190364454232908,"1.40 (0.96, 2.03)",0.9647863601414469,2.03473658886493,H1
